 time            v(Ain)          v(COMPout)     
 1.03035000e-05  5.78125000e-01  9.60314903e-03 
 1.03045000e-05  5.78125000e-01  9.60298192e-03 
 1.03055000e-05  5.78125000e-01  9.60288364e-03 
 1.03065000e-05  5.78125000e-01  9.60271722e-03 
 1.03075000e-05  5.78125000e-01  9.60261847e-03 
 1.03085000e-05  5.78125000e-01  9.60245273e-03 
 1.03095000e-05  5.78125000e-01  9.60235350e-03 
 1.03105000e-05  5.78125000e-01  9.60218844e-03 
 1.03115000e-05  5.78125000e-01  9.60208874e-03 
 1.03125000e-05  5.78125000e-01  9.60192436e-03 
 1.03135000e-05  5.78125000e-01  9.60182419e-03 
 1.03145000e-05  5.78125000e-01  9.60166047e-03 
 1.03155000e-05  5.78125000e-01  9.60155985e-03 
 1.03165000e-05  5.78125000e-01  9.60139679e-03 
 1.03175000e-05  5.78125000e-01  9.60129572e-03 
 1.03185000e-05  5.78125000e-01  9.60113330e-03 
 1.03195000e-05  5.78125000e-01  9.60103180e-03 
 1.03205000e-05  5.78125000e-01  9.60087002e-03 
 1.03215000e-05  5.78125000e-01  9.60076808e-03 
 1.03225000e-05  5.78125000e-01  9.60060693e-03 
 1.03235000e-05  5.78125000e-01  9.60050458e-03 
 1.03245000e-05  5.78125000e-01  9.60034405e-03 
 1.03255000e-05  5.78125000e-01  9.60024128e-03 
 1.03265000e-05  5.78125000e-01  9.60008137e-03 
 1.03275000e-05  5.78125000e-01  9.59997818e-03 
 1.03285000e-05  5.78125000e-01  9.59981888e-03 
 1.03295000e-05  5.78125000e-01  9.59971530e-03 
 1.03305000e-05  5.78125000e-01  9.59955660e-03 
 1.03315000e-05  5.78125000e-01  9.59945262e-03 
 1.03325000e-05  5.78125000e-01  9.59929452e-03 
 1.03335000e-05  5.78125000e-01  9.59919014e-03 
 1.03345000e-05  5.78125000e-01  9.59903263e-03 
 1.03355000e-05  5.78125000e-01  9.59892787e-03 
 1.03365000e-05  5.78125000e-01  9.59877095e-03 
 1.03375000e-05  5.78125000e-01  9.59866581e-03 
 1.03385000e-05  5.78125000e-01  9.59850946e-03 
 1.03395000e-05  5.78125000e-01  9.59840395e-03 
 1.03405000e-05  5.78125000e-01  9.59824817e-03 
 1.03415000e-05  5.78125000e-01  9.59814230e-03 
 1.03425000e-05  5.78125000e-01  9.59798708e-03 
 1.03435000e-05  5.78125000e-01  9.59788085e-03 
 1.03445000e-05  5.78125000e-01  9.59772618e-03 
 1.03455000e-05  5.78125000e-01  9.59761961e-03 
 1.03465000e-05  5.78125000e-01  9.59746549e-03 
 1.03475000e-05  5.78125000e-01  9.59735856e-03 
 1.03485000e-05  5.78125000e-01  9.59720499e-03 
 1.03495000e-05  5.78125000e-01  9.59709773e-03 
 1.03505000e-05  5.78125000e-01  9.59694469e-03 
 1.03515000e-05  5.78125000e-01  9.59683709e-03 
 1.03525000e-05  5.78125000e-01  9.59668458e-03 
 1.03535000e-05  5.78125000e-01  9.59657665e-03 
 1.03545000e-05  5.78125000e-01  9.59642468e-03 
 1.03555000e-05  5.78125000e-01  9.59631642e-03 
 1.03565000e-05  5.78125000e-01  9.59616496e-03 
 1.03575000e-05  5.78125000e-01  9.59605640e-03 
 1.03585000e-05  5.78125000e-01  9.59590545e-03 
 1.03595000e-05  5.78125000e-01  9.59579657e-03 
 1.03605000e-05  5.78125000e-01  9.59564613e-03 
 1.03615000e-05  5.78125000e-01  9.59553694e-03 
 1.03625000e-05  5.78125000e-01  9.59538700e-03 
 1.03635000e-05  5.78125000e-01  9.59527752e-03 
 1.03645000e-05  5.78125000e-01  9.59512807e-03 
 1.03655000e-05  5.78125000e-01  9.59501829e-03 
 1.03665000e-05  5.78125000e-01  9.59486934e-03 
 1.03675000e-05  5.78125000e-01  9.59475927e-03 
 1.03685000e-05  5.78125000e-01  9.59461080e-03 
 1.03695000e-05  5.78125000e-01  9.59450044e-03 
 1.03705000e-05  5.78125000e-01  9.59435246e-03 
 1.03715000e-05  5.78125000e-01  9.59424182e-03 
 1.03725000e-05  5.78125000e-01  9.59409431e-03 
 1.03735000e-05  5.78125000e-01  9.59398339e-03 
 1.03745000e-05  5.78125000e-01  9.59383635e-03 
 1.03755000e-05  5.78125000e-01  9.59372517e-03 
 1.03765000e-05  5.78125000e-01  9.59357859e-03 
 1.03775000e-05  5.78125000e-01  9.59346714e-03 
 1.03785000e-05  5.78125000e-01  9.59332102e-03 
 1.03795000e-05  5.78125000e-01  9.59320932e-03 
 1.03805000e-05  5.78125000e-01  9.59306365e-03 
 1.03815000e-05  5.78125000e-01  9.59295168e-03 
 1.03825000e-05  5.78125000e-01  9.59280647e-03 
 1.03835000e-05  5.78125000e-01  9.59269425e-03 
 1.03845000e-05  5.78125000e-01  9.59254948e-03 
 1.03855000e-05  5.78125000e-01  9.59243702e-03 
 1.03865000e-05  5.78125000e-01  9.59229268e-03 
 1.03875000e-05  5.78125000e-01  9.59217998e-03 
 1.03885000e-05  5.78125000e-01  9.59203608e-03 
 1.03895000e-05  5.78125000e-01  9.59192314e-03 
 1.03905000e-05  5.78125000e-01  9.59177966e-03 
 1.03915000e-05  5.78125000e-01  9.59166649e-03 
 1.03925000e-05  5.78125000e-01  9.59152345e-03 
 1.03935000e-05  5.78125000e-01  9.59141005e-03 
 1.03945000e-05  5.78125000e-01  9.59126742e-03 
 1.03955000e-05  5.78125000e-01  9.59115379e-03 
 1.03965000e-05  5.78125000e-01  9.59101158e-03 
 1.03975000e-05  5.78125000e-01  9.59089774e-03 
 1.03985000e-05  5.78125000e-01  9.59075594e-03 
 1.03995000e-05  5.78125000e-01  9.59064188e-03 
 1.04005000e-05  5.78125000e-01  9.59050049e-03 
 1.04015000e-05  5.78125000e-01  9.59038621e-03 
 1.04025000e-05  5.78125000e-01  9.59024522e-03 
 1.04035000e-05  5.78125000e-01  9.59013074e-03 
 1.04045000e-05  5.78125000e-01  9.58999015e-03 
 1.04055000e-05  5.78125000e-01  9.58987547e-03 
 1.04065000e-05  5.78125000e-01  9.58973527e-03 
 1.04075000e-05  5.78125000e-01  9.58962039e-03 
 1.04085000e-05  5.78125000e-01  9.58948058e-03 
 1.04095000e-05  5.78125000e-01  9.58936550e-03 
 1.04105000e-05  5.78125000e-01  9.58922608e-03 
 1.04115000e-05  5.78125000e-01  9.58911080e-03 
 1.04125000e-05  5.78125000e-01  9.58897176e-03 
 1.04135000e-05  5.78125000e-01  9.58885630e-03 
 1.04145000e-05  5.78125000e-01  9.58871764e-03 
 1.04155000e-05  5.78125000e-01  9.58860200e-03 
 1.04165000e-05  5.78125000e-01  9.58846370e-03 
 1.04175000e-05  5.78125000e-01  9.58834788e-03 
 1.04185000e-05  5.78125000e-01  9.58820996e-03 
 1.04195000e-05  5.78125000e-01  9.58809396e-03 
 1.04205000e-05  5.78125000e-01  9.58795640e-03 
 1.04215000e-05  5.78125000e-01  9.58784023e-03 
 1.04225000e-05  5.78125000e-01  9.58770303e-03 
 1.04235000e-05  5.78125000e-01  9.58758669e-03 
 1.04245000e-05  5.78125000e-01  9.58744985e-03 
 1.04255000e-05  5.78125000e-01  9.58733334e-03 
 1.04265000e-05  5.78125000e-01  9.58719686e-03 
 1.04275000e-05  5.78125000e-01  9.58708019e-03 
 1.04285000e-05  5.78125000e-01  9.58694406e-03 
 1.04295000e-05  5.78125000e-01  9.58682722e-03 
 1.04305000e-05  5.78125000e-01  9.58669144e-03 
 1.04315000e-05  5.78125000e-01  9.58657445e-03 
 1.04325000e-05  5.78125000e-01  9.58643901e-03 
 1.04335000e-05  5.78125000e-01  9.58632187e-03 
 1.04345000e-05  5.78125000e-01  9.58618676e-03 
 1.04355000e-05  5.78125000e-01  9.58606948e-03 
 1.04365000e-05  5.78125000e-01  9.58593471e-03 
 1.04375000e-05  5.78125000e-01  9.58581727e-03 
 1.04385000e-05  5.78125000e-01  9.58568284e-03 
 1.04395000e-05  5.78125000e-01  9.58556526e-03 
 1.04405000e-05  5.78125000e-01  9.58543115e-03 
 1.04415000e-05  5.78125000e-01  9.58531343e-03 
 1.04425000e-05  5.78125000e-01  9.58517966e-03 
 1.04435000e-05  5.78125000e-01  9.58506180e-03 
 1.04445000e-05  5.78125000e-01  9.58492834e-03 
 1.04455000e-05  5.78125000e-01  9.58481036e-03 
 1.04465000e-05  5.78125000e-01  9.58467722e-03 
 1.04475000e-05  5.78125000e-01  9.58455910e-03 
 1.04485000e-05  5.78125000e-01  9.58442627e-03 
 1.04495000e-05  5.78125000e-01  9.58430803e-03 
 1.04505000e-05  5.78125000e-01  9.58417552e-03 
 1.04515000e-05  5.78125000e-01  9.58405715e-03 
 1.04525000e-05  5.78125000e-01  9.58392495e-03 
 1.04535000e-05  5.78125000e-01  9.58380645e-03 
 1.04545000e-05  5.78125000e-01  9.58367456e-03 
 1.04555000e-05  5.78125000e-01  9.58355595e-03 
 1.04565000e-05  5.78125000e-01  9.58342435e-03 
 1.04575000e-05  5.78125000e-01  9.58330563e-03 
 1.04585000e-05  5.78125000e-01  9.58317434e-03 
 1.04595000e-05  5.78125000e-01  9.58305550e-03 
 1.04605000e-05  5.78125000e-01  9.58292450e-03 
 1.04615000e-05  5.78125000e-01  9.58280555e-03 
 1.04625000e-05  5.78125000e-01  9.58267485e-03 
 1.04635000e-05  5.78125000e-01  9.58255579e-03 
 1.04645000e-05  5.78125000e-01  9.58242538e-03 
 1.04655000e-05  5.78125000e-01  9.58230622e-03 
 1.04665000e-05  5.78125000e-01  9.58217610e-03 
 1.04675000e-05  5.78125000e-01  9.58205683e-03 
 1.04685000e-05  5.78125000e-01  9.58192699e-03 
 1.04695000e-05  5.78125000e-01  9.58180762e-03 
 1.04705000e-05  5.78125000e-01  9.58167808e-03 
 1.04715000e-05  5.78125000e-01  9.58155861e-03 
 1.04725000e-05  5.78125000e-01  9.58142934e-03 
 1.04735000e-05  5.78125000e-01  9.58130978e-03 
 1.04745000e-05  5.78125000e-01  9.58118079e-03 
 1.04755000e-05  5.78125000e-01  9.58106113e-03 
 1.04765000e-05  5.78125000e-01  9.58093241e-03 
 1.04775000e-05  5.78125000e-01  9.58081267e-03 
 1.04785000e-05  5.78125000e-01  9.58068422e-03 
 1.04795000e-05  5.78125000e-01  9.58056439e-03 
 1.04805000e-05  5.78125000e-01  9.58043621e-03 
 1.04815000e-05  5.78125000e-01  9.58031629e-03 
 1.04825000e-05  5.78125000e-01  9.58018838e-03 
 1.04835000e-05  5.78125000e-01  9.58006838e-03 
 1.04845000e-05  5.78125000e-01  9.57994074e-03 
 1.04855000e-05  5.78125000e-01  9.57982065e-03 
 1.04865000e-05  5.78125000e-01  9.57969327e-03 
 1.04875000e-05  5.78125000e-01  9.57957310e-03 
 1.04885000e-05  5.78125000e-01  9.57944598e-03 
 1.04895000e-05  5.78125000e-01  9.57932574e-03 
 1.04905000e-05  5.78125000e-01  9.57919888e-03 
 1.04915000e-05  5.78125000e-01  9.57907856e-03 
 1.04925000e-05  5.78125000e-01  9.57895195e-03 
 1.04935000e-05  5.78125000e-01  9.57883156e-03 
 1.04945000e-05  5.78125000e-01  9.57870521e-03 
 1.04955000e-05  5.78125000e-01  9.57858475e-03 
 1.04965000e-05  5.78125000e-01  9.57845864e-03 
 1.04975000e-05  5.78125000e-01  9.57833811e-03 
 1.04985000e-05  5.78125000e-01  9.57821225e-03 
 1.04995000e-05  5.78125000e-01  9.57809166e-03 
 1.05005000e-05  5.78125000e-01  9.57796605e-03 
 1.05015000e-05  5.78125000e-01  9.57784539e-03 
 1.05025000e-05  5.78125000e-01  9.57772002e-03 
 1.05035000e-05  5.78125000e-01  9.57759930e-03 
 1.05045000e-05  5.78125000e-01  9.57747417e-03 
 1.05055000e-05  5.78125000e-01  9.57735339e-03 
 1.05065000e-05  5.78125000e-01  9.57722850e-03 
 1.05075000e-05  5.78125000e-01  9.57710766e-03 
 1.05085000e-05  5.78125000e-01  9.57698301e-03 
 1.05095000e-05  5.78125000e-01  9.57686210e-03 
 1.05105000e-05  5.78125000e-01  9.57673769e-03 
 1.05115000e-05  5.78125000e-01  9.57661674e-03 
 1.05125000e-05  5.78125000e-01  9.57649256e-03 
 1.05135000e-05  5.78125000e-01  9.57637155e-03 
 1.05145000e-05  5.78125000e-01  9.57624760e-03 
 1.05155000e-05  5.78125000e-01  9.57612654e-03 
 1.05165000e-05  5.78125000e-01  9.57600282e-03 
 1.05175000e-05  5.78125000e-01  9.57588170e-03 
 1.05185000e-05  5.78125000e-01  9.57575821e-03 
 1.05195000e-05  5.78125000e-01  9.57563705e-03 
 1.05205000e-05  5.78125000e-01  9.57551378e-03 
 1.05215000e-05  5.78125000e-01  9.57539258e-03 
 1.05225000e-05  5.78125000e-01  9.57526953e-03 
 1.05235000e-05  5.78125000e-01  9.57514828e-03 
 1.05245000e-05  5.78125000e-01  9.57502546e-03 
 1.05255000e-05  5.78125000e-01  9.57490416e-03 
 1.05265000e-05  5.78125000e-01  9.57478156e-03 
 1.05275000e-05  5.78125000e-01  9.57466022e-03 
 1.05285000e-05  5.78125000e-01  9.57453783e-03 
 1.05295000e-05  5.78125000e-01  9.57441646e-03 
 1.05305000e-05  5.78125000e-01  9.57429429e-03 
 1.05315000e-05  5.78125000e-01  9.57417288e-03 
 1.05325000e-05  5.78125000e-01  9.57405092e-03 
 1.05335000e-05  5.78125000e-01  9.57392947e-03 
 1.05345000e-05  5.78125000e-01  9.57380772e-03 
 1.05355000e-05  5.78125000e-01  9.57368624e-03 
 1.05365000e-05  5.78125000e-01  9.57356470e-03 
 1.05375000e-05  5.78125000e-01  9.57344318e-03 
 1.05385000e-05  5.78125000e-01  9.57332185e-03 
 1.05395000e-05  5.78125000e-01  9.57320030e-03 
 1.05405000e-05  5.78125000e-01  9.57307918e-03 
 1.05415000e-05  5.78125000e-01  9.57295760e-03 
 1.05425000e-05  5.78125000e-01  9.57283669e-03 
 1.05435000e-05  5.78125000e-01  9.57271508e-03 
 1.05445000e-05  5.78125000e-01  9.57259436e-03 
 1.05455000e-05  5.78125000e-01  9.57247273e-03 
 1.05465000e-05  5.78125000e-01  9.57235222e-03 
 1.05475000e-05  5.78125000e-01  9.57223055e-03 
 1.05485000e-05  5.78125000e-01  9.57211024e-03 
 1.05495000e-05  5.78125000e-01  9.57198855e-03 
 1.05505000e-05  5.78125000e-01  9.57186844e-03 
 1.05515000e-05  5.78125000e-01  9.57174673e-03 
 1.05525000e-05  5.78125000e-01  9.57162681e-03 
 1.05535000e-05  5.78125000e-01  9.57150507e-03 
 1.05545000e-05  5.78125000e-01  9.57138535e-03 
 1.05555000e-05  5.78125000e-01  9.57126360e-03 
 1.05565000e-05  5.78125000e-01  9.57114407e-03 
 1.05575000e-05  5.78125000e-01  9.57102230e-03 
 1.05585000e-05  5.78125000e-01  9.57090296e-03 
 1.05595000e-05  5.78125000e-01  9.57078117e-03 
 1.05605000e-05  5.78125000e-01  9.57066202e-03 
 1.05615000e-05  5.78125000e-01  9.57054022e-03 
 1.05625000e-05  5.78125000e-01  9.57042126e-03 
 1.05635000e-05  5.78125000e-01  9.57029944e-03 
 1.05645000e-05  5.78125000e-01  9.57018066e-03 
 1.05655000e-05  5.78125000e-01  9.57005883e-03 
 1.05665000e-05  5.78125000e-01  9.56994024e-03 
 1.05675000e-05  5.78125000e-01  9.56981840e-03 
 1.05685000e-05  5.78125000e-01  9.56969999e-03 
 1.05695000e-05  5.78125000e-01  9.56957813e-03 
 1.05705000e-05  5.78125000e-01  9.56945991e-03 
 1.05715000e-05  5.78125000e-01  9.56933804e-03 
 1.05725000e-05  5.78125000e-01  9.56922000e-03 
 1.05735000e-05  5.78125000e-01  9.56909813e-03 
 1.05745000e-05  5.78125000e-01  9.56898027e-03 
 1.05755000e-05  5.78125000e-01  9.56885838e-03 
 1.05765000e-05  5.78125000e-01  9.56874070e-03 
 1.05775000e-05  5.78125000e-01  9.56861881e-03 
 1.05785000e-05  5.78125000e-01  9.56850130e-03 
 1.05795000e-05  5.78125000e-01  9.56837941e-03 
 1.05805000e-05  5.78125000e-01  9.56826208e-03 
 1.05815000e-05  5.78125000e-01  9.56814018e-03 
 1.05825000e-05  5.78125000e-01  9.56802302e-03 
 1.05835000e-05  5.78125000e-01  9.56790112e-03 
 1.05845000e-05  5.78125000e-01  9.56778413e-03 
 1.05855000e-05  5.78125000e-01  9.56766223e-03 
 1.05865000e-05  5.78125000e-01  9.56754542e-03 
 1.05875000e-05  5.78125000e-01  9.56742351e-03 
 1.05885000e-05  5.78125000e-01  9.56730687e-03 
 1.05895000e-05  5.78125000e-01  9.56718497e-03 
 1.05905000e-05  5.78125000e-01  9.56706849e-03 
 1.05915000e-05  5.78125000e-01  9.56694659e-03 
 1.05925000e-05  5.78125000e-01  9.56683028e-03 
 1.05935000e-05  5.78125000e-01  9.56670838e-03 
 1.05945000e-05  5.78125000e-01  9.56659224e-03 
 1.05955000e-05  5.78125000e-01  9.56647034e-03 
 1.05965000e-05  5.78125000e-01  9.56635436e-03 
 1.05975000e-05  5.78125000e-01  9.56623248e-03 
 1.05985000e-05  5.78125000e-01  9.56611666e-03 
 1.05995000e-05  5.78125000e-01  9.56599478e-03 
 1.06005000e-05  5.78125000e-01  9.56587912e-03 
 1.06015000e-05  5.78125000e-01  9.56575725e-03 
 1.06025000e-05  5.78125000e-01  9.56564175e-03 
 1.06035000e-05  5.78125000e-01  9.56551989e-03 
 1.06045000e-05  5.78125000e-01  9.56540455e-03 
 1.06055000e-05  5.78125000e-01  9.56528270e-03 
 1.06065000e-05  5.78125000e-01  9.56516752e-03 
 1.06075000e-05  5.78125000e-01  9.56504567e-03 
 1.06085000e-05  5.78125000e-01  9.56493065e-03 
 1.06095000e-05  5.78125000e-01  9.56480882e-03 
 1.06105000e-05  5.78125000e-01  9.56469395e-03 
 1.06115000e-05  5.78125000e-01  9.56457213e-03 
 1.06125000e-05  5.78125000e-01  9.56445742e-03 
 1.06135000e-05  5.78125000e-01  9.56433561e-03 
 1.06145000e-05  5.78125000e-01  9.56422105e-03 
 1.06155000e-05  5.78125000e-01  9.56409925e-03 
 1.06165000e-05  5.78125000e-01  9.56398485e-03 
 1.06175000e-05  5.78125000e-01  9.56386307e-03 
 1.06185000e-05  5.78125000e-01  9.56374882e-03 
 1.06195000e-05  5.78125000e-01  9.56362705e-03 
 1.06205000e-05  5.78125000e-01  9.56351295e-03 
 1.06215000e-05  5.78125000e-01  9.56339120e-03 
 1.06225000e-05  5.78125000e-01  9.56327724e-03 
 1.06235000e-05  5.78125000e-01  9.56315551e-03 
 1.06245000e-05  5.78125000e-01  9.56304170e-03 
 1.06255000e-05  5.78125000e-01  9.56291999e-03 
 1.06265000e-05  5.78125000e-01  9.56280633e-03 
 1.06275000e-05  5.78125000e-01  9.56268463e-03 
 1.06285000e-05  5.78125000e-01  9.56257112e-03 
 1.06295000e-05  5.78125000e-01  9.56244945e-03 
 1.06305000e-05  5.78125000e-01  9.56233609e-03 
 1.06315000e-05  5.78125000e-01  9.56221443e-03 
 1.06325000e-05  5.78125000e-01  9.56210120e-03 
 1.06335000e-05  5.78125000e-01  9.56197957e-03 
 1.06345000e-05  5.78125000e-01  9.56186649e-03 
 1.06355000e-05  5.78125000e-01  9.56174488e-03 
 1.06365000e-05  5.78125000e-01  9.56163194e-03 
 1.06375000e-05  5.78125000e-01  9.56151035e-03 
 1.06385000e-05  5.78125000e-01  9.56139756e-03 
 1.06395000e-05  5.78125000e-01  9.56127599e-03 
 1.06405000e-05  5.78125000e-01  9.56116333e-03 
 1.06415000e-05  5.78125000e-01  9.56104179e-03 
 1.06425000e-05  5.78125000e-01  9.56092928e-03 
 1.06435000e-05  5.78125000e-01  9.56080776e-03 
 1.06445000e-05  5.78125000e-01  9.56069538e-03 
 1.06455000e-05  5.78125000e-01  9.56057389e-03 
 1.06465000e-05  5.78125000e-01  9.56046165e-03 
 1.06475000e-05  5.78125000e-01  9.56034019e-03 
 1.06485000e-05  5.78125000e-01  9.56022808e-03 
 1.06495000e-05  5.78125000e-01  9.56010664e-03 
 1.06505000e-05  5.78125000e-01  9.55999467e-03 
 1.06515000e-05  5.78125000e-01  9.55987327e-03 
 1.06525000e-05  5.78125000e-01  9.55976143e-03 
 1.06535000e-05  5.78125000e-01  9.55964005e-03 
 1.06545000e-05  5.78125000e-01  9.55952835e-03 
 1.06555000e-05  5.78125000e-01  9.55940700e-03 
 1.06565000e-05  5.78125000e-01  9.55929543e-03 
 1.06575000e-05  5.78125000e-01  9.55917411e-03 
 1.06585000e-05  5.78125000e-01  9.55906267e-03 
 1.06595000e-05  5.78125000e-01  9.55894138e-03 
 1.06605000e-05  5.78125000e-01  9.55883008e-03 
 1.06615000e-05  5.78125000e-01  9.55870882e-03 
 1.06625000e-05  5.78125000e-01  9.55859764e-03 
 1.06635000e-05  5.78125000e-01  9.55847641e-03 
 1.06645000e-05  5.78125000e-01  9.55836537e-03 
 1.06655000e-05  5.78125000e-01  9.55824417e-03 
 1.06665000e-05  5.78125000e-01  9.55813326e-03 
 1.06675000e-05  5.78125000e-01  9.55801210e-03 
 1.06685000e-05  5.78125000e-01  9.55790131e-03 
 1.06695000e-05  5.78125000e-01  9.55778018e-03 
 1.06705000e-05  5.78125000e-01  9.55766951e-03 
 1.06715000e-05  5.78125000e-01  9.55754842e-03 
 1.06725000e-05  5.78125000e-01  9.55743789e-03 
 1.06735000e-05  5.78125000e-01  9.55731683e-03 
 1.06745000e-05  5.78125000e-01  9.55720641e-03 
 1.06755000e-05  5.78125000e-01  9.55708539e-03 
 1.06765000e-05  5.78125000e-01  9.55697511e-03 
 1.06775000e-05  5.78125000e-01  9.55685412e-03 
 1.06785000e-05  5.78125000e-01  9.55674396e-03 
 1.06795000e-05  5.78125000e-01  9.55662300e-03 
 1.06805000e-05  5.78125000e-01  9.55651296e-03 
 1.06815000e-05  5.78125000e-01  9.55639205e-03 
 1.06825000e-05  5.78125000e-01  9.55628213e-03 
 1.06835000e-05  5.78125000e-01  9.55616126e-03 
 1.06845000e-05  5.78125000e-01  9.55605146e-03 
 1.06855000e-05  5.78125000e-01  9.55593062e-03 
 1.06865000e-05  5.78125000e-01  9.55582095e-03 
 1.06875000e-05  5.78125000e-01  9.55570015e-03 
 1.06885000e-05  5.78125000e-01  9.55559060e-03 
 1.06895000e-05  5.78125000e-01  9.55546984e-03 
 1.06905000e-05  5.78125000e-01  9.55536040e-03 
 1.06915000e-05  5.78125000e-01  9.55523968e-03 
 1.06925000e-05  5.78125000e-01  9.55513036e-03 
 1.06935000e-05  5.78125000e-01  9.55500969e-03 
 1.06945000e-05  5.78125000e-01  9.55490049e-03 
 1.06955000e-05  5.78125000e-01  9.55477985e-03 
 1.06965000e-05  5.78125000e-01  9.55467076e-03 
 1.06975000e-05  5.78125000e-01  9.55455017e-03 
 1.06985000e-05  5.78125000e-01  9.55444120e-03 
 1.06995000e-05  5.78125000e-01  9.55432065e-03 
 1.07005000e-05  5.78125000e-01  9.55421180e-03 
 1.07015000e-05  5.78125000e-01  9.55409128e-03 
 1.07025000e-05  5.78125000e-01  9.55398255e-03 
 1.07035000e-05  5.78125000e-01  9.55386208e-03 
 1.07045000e-05  5.78125000e-01  9.55375346e-03 
 1.07055000e-05  5.78125000e-01  9.55363303e-03 
 1.07065000e-05  5.78125000e-01  9.55352452e-03 
 1.07075000e-05  5.78125000e-01  9.55340414e-03 
 1.07085000e-05  5.78125000e-01  9.55329575e-03 
 1.07095000e-05  5.78125000e-01  9.55317541e-03 
 1.07105000e-05  5.78125000e-01  9.55306713e-03 
 1.07115000e-05  5.78125000e-01  9.55294684e-03 
 1.07125000e-05  5.78125000e-01  9.55283867e-03 
 1.07135000e-05  5.78125000e-01  9.55271842e-03 
 1.07145000e-05  5.78125000e-01  9.55261036e-03 
 1.07155000e-05  5.78125000e-01  9.55249015e-03 
 1.07165000e-05  5.78125000e-01  9.55238221e-03 
 1.07175000e-05  5.78125000e-01  9.55226205e-03 
 1.07185000e-05  5.78125000e-01  9.55215421e-03 
 1.07195000e-05  5.78125000e-01  9.55203410e-03 
 1.07205000e-05  5.78125000e-01  9.55192637e-03 
 1.07215000e-05  5.78125000e-01  9.55180631e-03 
 1.07225000e-05  5.78125000e-01  9.55169869e-03 
 1.07235000e-05  5.78125000e-01  9.55157867e-03 
 1.07245000e-05  5.78125000e-01  9.55147116e-03 
 1.07255000e-05  5.78125000e-01  9.55135119e-03 
 1.07265000e-05  5.78125000e-01  9.55124379e-03 
 1.07275000e-05  5.78125000e-01  9.55112386e-03 
 1.07285000e-05  5.78125000e-01  9.55101657e-03 
 1.07295000e-05  5.78125000e-01  9.55089669e-03 
 1.07305000e-05  5.78125000e-01  9.55078950e-03 
 1.07315000e-05  5.78125000e-01  9.55066968e-03 
 1.07325000e-05  5.78125000e-01  9.55056259e-03 
 1.07335000e-05  5.78125000e-01  9.55044282e-03 
 1.07345000e-05  5.78125000e-01  9.55033584e-03 
 1.07355000e-05  5.78125000e-01  9.55021611e-03 
 1.07365000e-05  5.78125000e-01  9.55010924e-03 
 1.07375000e-05  5.78125000e-01  9.54998956e-03 
 1.07385000e-05  5.78125000e-01  9.54988279e-03 
 1.07395000e-05  5.78125000e-01  9.54976316e-03 
 1.07405000e-05  5.78125000e-01  9.54965650e-03 
 1.07415000e-05  5.78125000e-01  9.54953692e-03 
 1.07425000e-05  5.78125000e-01  9.54943036e-03 
 1.07435000e-05  5.78125000e-01  9.54931083e-03 
 1.07445000e-05  5.78125000e-01  9.54920437e-03 
 1.07455000e-05  5.78125000e-01  9.54908489e-03 
 1.07465000e-05  5.78125000e-01  9.54897854e-03 
 1.07475000e-05  5.78125000e-01  9.54885911e-03 
 1.07485000e-05  5.78125000e-01  9.54875286e-03 
 1.07495000e-05  5.78125000e-01  9.54863348e-03 
 1.07505000e-05  5.78125000e-01  9.54852733e-03 
 1.07515000e-05  5.78125000e-01  9.54840800e-03 
 1.07525000e-05  5.78125000e-01  9.54830195e-03 
 1.07535000e-05  5.78125000e-01  9.54818268e-03 
 1.07545000e-05  5.78125000e-01  9.54807673e-03 
 1.07555000e-05  5.78125000e-01  9.54795751e-03 
 1.07565000e-05  5.78125000e-01  9.54785166e-03 
 1.07575000e-05  5.78125000e-01  9.54773249e-03 
 1.07585000e-05  5.78125000e-01  9.54762674e-03 
 1.07595000e-05  5.78125000e-01  9.54750763e-03 
 1.07605000e-05  5.78125000e-01  9.54740198e-03 
 1.07615000e-05  5.78125000e-01  9.54728292e-03 
 1.07625000e-05  5.78125000e-01  9.54717736e-03 
 1.07635000e-05  5.78125000e-01  9.54705835e-03 
 1.07645000e-05  5.78125000e-01  9.54695290e-03 
 1.07655000e-05  5.78125000e-01  9.54683394e-03 
 1.07665000e-05  5.78125000e-01  9.54672859e-03 
 1.07675000e-05  5.78125000e-01  9.54660969e-03 
 1.07685000e-05  5.78125000e-01  9.54650442e-03 
 1.07695000e-05  5.78125000e-01  9.54638558e-03 
 1.07705000e-05  5.78125000e-01  9.54628041e-03 
 1.07715000e-05  5.78125000e-01  9.54616162e-03 
 1.07725000e-05  5.78125000e-01  9.54605655e-03 
 1.07735000e-05  5.78125000e-01  9.54593782e-03 
 1.07745000e-05  5.78125000e-01  9.54583284e-03 
 1.07755000e-05  5.78125000e-01  9.54571416e-03 
 1.07765000e-05  5.78125000e-01  9.54560928e-03 
 1.07775000e-05  5.78125000e-01  9.54549066e-03 
 1.07785000e-05  5.78125000e-01  9.54538588e-03 
 1.07795000e-05  5.78125000e-01  9.54526731e-03 
 1.07805000e-05  5.78125000e-01  9.54516262e-03 
 1.07815000e-05  5.78125000e-01  9.54504410e-03 
 1.07825000e-05  5.78125000e-01  9.54493951e-03 
 1.07835000e-05  5.78125000e-01  9.54482105e-03 
 1.07845000e-05  5.78125000e-01  9.54471655e-03 
