 time            v(Ain)          v(SH_pos)       v(COMPout)      v(D0)           v(d1)           v(d2)           v(d3)          
 2.39692810e-05  6.72250000e-01  5.18089709e-01  9.39974541e-03  1.56699462e-07  1.42711188e-07  2.24046246e-07  1.75142595e-07 
 2.39702810e-05  6.72250000e-01  5.18089716e-01  9.39962302e-03  1.63838994e-07  1.48847105e-07  2.40880124e-07  1.86403475e-07 
 2.39712810e-05  6.72250000e-01  5.18089722e-01  9.39954804e-03  1.56696537e-07  1.42708376e-07  2.24044970e-07  1.75140338e-07 
 2.39722810e-05  6.72250000e-01  5.18089730e-01  9.39942571e-03  1.63843666e-07  1.48851592e-07  2.40882953e-07  1.86407965e-07 
 2.39732810e-05  6.72250000e-01  5.18089736e-01  9.39935079e-03  1.56693583e-07  1.42705614e-07  2.24043698e-07  1.75138074e-07 
 2.39742810e-05  6.72250000e-01  5.18089743e-01  9.39922853e-03  1.63848330e-07  1.48856098e-07  2.40885763e-07  1.86412476e-07 
 2.39752810e-05  6.72250000e-01  5.18089750e-01  9.39915366e-03  1.56690676e-07  1.42702793e-07  2.24042413e-07  1.75135800e-07 
 2.39762810e-05  6.72250000e-01  5.18089757e-01  9.39903146e-03  1.63852947e-07  1.48860621e-07  2.40888566e-07  1.86416987e-07 
 2.39772810e-05  6.72250000e-01  5.18089764e-01  9.39895665e-03  1.56687787e-07  1.42699985e-07  2.24041178e-07  1.75133517e-07 
 2.39782810e-05  6.72250000e-01  5.18089771e-01  9.39883451e-03  1.63857595e-07  1.48865121e-07  2.40891342e-07  1.86421490e-07 
 2.39792810e-05  6.72250000e-01  5.18089777e-01  9.39875976e-03  1.56684843e-07  1.42697208e-07  2.24039913e-07  1.75131241e-07 
 2.39802810e-05  6.72250000e-01  5.18089784e-01  9.39863768e-03  1.63862236e-07  1.48869580e-07  2.40894157e-07  1.86425994e-07 
 2.39812810e-05  6.72250000e-01  5.18089791e-01  9.39856298e-03  1.56681908e-07  1.42694418e-07  2.24038658e-07  1.75128952e-07 
 2.39822810e-05  6.72250000e-01  5.18089798e-01  9.39844097e-03  1.63866885e-07  1.48874109e-07  2.40896913e-07  1.86430484e-07 
 2.39832810e-05  6.72250000e-01  5.18089805e-01  9.39836633e-03  1.56679002e-07  1.42691580e-07  2.24037411e-07  1.75126706e-07 
 2.39842810e-05  6.72250000e-01  5.18089812e-01  9.39824437e-03  1.63871506e-07  1.48878619e-07  2.40899688e-07  1.86434911e-07 
 2.39852810e-05  6.72250000e-01  5.18089819e-01  9.39816979e-03  1.56676062e-07  1.42688785e-07  2.24036157e-07  1.75124466e-07 
 2.39862810e-05  6.72250000e-01  5.18089826e-01  9.39804790e-03  1.63876145e-07  1.48883131e-07  2.40902486e-07  1.86439394e-07 
 2.39872810e-05  6.72250000e-01  5.18089832e-01  9.39797337e-03  1.56673137e-07  1.42685940e-07  2.24034870e-07  1.75122164e-07 
 2.39882810e-05  6.72250000e-01  5.18089839e-01  9.39785154e-03  1.63880785e-07  1.48887664e-07  2.40905270e-07  1.86443893e-07 
 2.39892810e-05  6.72250000e-01  5.18089846e-01  9.39777706e-03  1.56670176e-07  1.42683094e-07  2.24033616e-07  1.75119856e-07 
 2.39902810e-05  6.72250000e-01  5.18089853e-01  9.39765530e-03  1.63885444e-07  1.48892186e-07  2.40908055e-07  1.86448415e-07 
 2.39912810e-05  6.72250000e-01  5.18089860e-01  9.39758087e-03  1.56667226e-07  1.42680248e-07  2.24032338e-07  1.75117533e-07 
 2.39922810e-05  6.72250000e-01  5.18089867e-01  9.39745917e-03  1.63890089e-07  1.48896701e-07  2.40910790e-07  1.86452926e-07 
 2.39932810e-05  6.72250000e-01  5.18089874e-01  9.39738481e-03  1.56664276e-07  1.42677436e-07  2.24031114e-07  1.75115199e-07 
 2.39942810e-05  6.72250000e-01  5.18089881e-01  9.39726316e-03  1.63894723e-07  1.48901187e-07  2.40913535e-07  1.86457439e-07 
 2.39952810e-05  6.72250000e-01  5.18089887e-01  9.39718885e-03  1.56661359e-07  1.42674637e-07  2.24029862e-07  1.75112855e-07 
 2.39962810e-05  6.72250000e-01  5.18089894e-01  9.39706727e-03  1.63899314e-07  1.48905649e-07  2.40916325e-07  1.86461959e-07 
 2.39972810e-05  6.72250000e-01  5.18089901e-01  9.39699302e-03  1.56658428e-07  1.42671857e-07  2.24028557e-07  1.75110525e-07 
 2.39982810e-05  6.72250000e-01  5.18089908e-01  9.39687150e-03  1.63903940e-07  1.48910096e-07  2.40919112e-07  1.86466425e-07 
 2.39992810e-05  6.72250000e-01  5.18089915e-01  9.39679730e-03  1.56655491e-07  1.42669071e-07  2.24027285e-07  1.75108240e-07 
 2.40000000e-05  6.72250000e-01  5.18089920e-01  9.39670333e-03  1.63912691e-07  1.48919366e-07  2.40910460e-07  1.86472468e-07 
 2.39001621e-05  7.03500000e-01  9.24198658e-01  1.79997155e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39011621e-05  7.03500000e-01  9.24198657e-01  1.79997151e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39021621e-05  7.03500000e-01  9.24198658e-01  1.79997157e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39031621e-05  7.03500000e-01  9.24198656e-01  1.79997153e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39041621e-05  7.03500000e-01  9.24198657e-01  1.79997158e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39051621e-05  7.03500000e-01  9.24198656e-01  1.79997154e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39061621e-05  7.03500000e-01  9.24198656e-01  1.79997160e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39071621e-05  7.03500000e-01  9.24198655e-01  1.79997156e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39081621e-05  7.03500000e-01  9.24198655e-01  1.79997161e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39091621e-05  7.03500000e-01  9.24198654e-01  1.79997157e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39101621e-05  7.03500000e-01  9.24198654e-01  1.79997163e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39111621e-05  7.03500000e-01  9.24198653e-01  1.79997159e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39121621e-05  7.03500000e-01  9.24198653e-01  1.79997164e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39131621e-05  7.03500000e-01  9.24198652e-01  1.79997160e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39141621e-05  7.03500000e-01  9.24198652e-01  1.79997166e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39151621e-05  7.03500000e-01  9.24198651e-01  1.79997162e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39161621e-05  7.03500000e-01  9.24198651e-01  1.79997167e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39171621e-05  7.03500000e-01  9.24198650e-01  1.79997163e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39181621e-05  7.03500000e-01  9.24198651e-01  1.79997169e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39191621e-05  7.03500000e-01  9.24198649e-01  1.79997165e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39201621e-05  7.03500000e-01  9.24198650e-01  1.79997170e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39211621e-05  7.03500000e-01  9.24198649e-01  1.79997166e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39221621e-05  7.03500000e-01  9.24198649e-01  1.79997172e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39231621e-05  7.03500000e-01  9.24198648e-01  1.79997168e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39241621e-05  7.03500000e-01  9.24198648e-01  1.79997173e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39251621e-05  7.03500000e-01  9.24198647e-01  1.79997169e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39261621e-05  7.03500000e-01  9.24198647e-01  1.79997175e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39271621e-05  7.03500000e-01  9.24198646e-01  1.79997171e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39281621e-05  7.03500000e-01  9.24198646e-01  1.79997176e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39291621e-05  7.03500000e-01  9.24198645e-01  1.79997172e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39301621e-05  7.03500000e-01  9.24198645e-01  1.79997178e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39311621e-05  7.03500000e-01  9.24198644e-01  1.79997174e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39321621e-05  7.03500000e-01  9.24198645e-01  1.79997179e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39331621e-05  7.03500000e-01  9.24198643e-01  1.79997175e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39341621e-05  7.03500000e-01  9.24198644e-01  1.79997181e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39351621e-05  7.03500000e-01  9.24198643e-01  1.79997177e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39361621e-05  7.03500000e-01  9.24198643e-01  1.79997182e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39371621e-05  7.03500000e-01  9.24198642e-01  1.79997178e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39381621e-05  7.03500000e-01  9.24198642e-01  1.79997183e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39391621e-05  7.03500000e-01  9.24198641e-01  1.79997180e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39401621e-05  7.03500000e-01  9.24198641e-01  1.79997185e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39411621e-05  7.03500000e-01  9.24198640e-01  1.79997181e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39421621e-05  7.03500000e-01  9.24198640e-01  1.79997186e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39431621e-05  7.03500000e-01  9.24198639e-01  1.79997183e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39441621e-05  7.03500000e-01  9.24198639e-01  1.79997188e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39451621e-05  7.03500000e-01  9.24198638e-01  1.79997184e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39461621e-05  7.03500000e-01  9.24198639e-01  1.79997189e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39471621e-05  7.03500000e-01  9.24198637e-01  1.79997185e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39481621e-05  7.03500000e-01  9.24198638e-01  1.79997191e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39491621e-05  7.03500000e-01  9.24198637e-01  1.79997187e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39501621e-05  7.03500000e-01  9.24198637e-01  1.79997192e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39511621e-05  7.03500000e-01  9.24198636e-01  1.79997188e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39521621e-05  7.03500000e-01  9.24198636e-01  1.79997194e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39531621e-05  7.03500000e-01  9.24198635e-01  1.79997190e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39541621e-05  7.03500000e-01  9.24198635e-01  1.79997195e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39551621e-05  7.03500000e-01  9.24198634e-01  1.79997191e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39561621e-05  7.03500000e-01  9.24198634e-01  1.79997197e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39571621e-05  7.03500000e-01  9.24198633e-01  1.79997193e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39581621e-05  7.03500000e-01  9.24198633e-01  1.79997198e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39591621e-05  7.03500000e-01  9.24198632e-01  1.79997194e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39601621e-05  7.03500000e-01  9.24198633e-01  1.79997200e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39611621e-05  7.03500000e-01  9.24198631e-01  1.79997196e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39621621e-05  7.03500000e-01  9.24198632e-01  1.79997201e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39631621e-05  7.03500000e-01  9.24198631e-01  1.79997197e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39641621e-05  7.03500000e-01  9.24198631e-01  1.79997203e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39651621e-05  7.03500000e-01  9.24198630e-01  1.79997199e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39661621e-05  7.03500000e-01  9.24198630e-01  1.79997204e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39671621e-05  7.03500000e-01  9.24198629e-01  1.79997200e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39681621e-05  7.03500000e-01  9.24198629e-01  1.79997205e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39691621e-05  7.03500000e-01  9.24198628e-01  1.79997202e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39701621e-05  7.03500000e-01  9.24198628e-01  1.79997207e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39711621e-05  7.03500000e-01  9.24198627e-01  1.79997203e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39721621e-05  7.03500000e-01  9.24198627e-01  1.79997208e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39731621e-05  7.03500000e-01  9.24198626e-01  1.79997204e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39741621e-05  7.03500000e-01  9.24198626e-01  1.79997210e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39751621e-05  7.03500000e-01  9.24198625e-01  1.79997206e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39761621e-05  7.03500000e-01  9.24198626e-01  1.79997211e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39771621e-05  7.03500000e-01  9.24198624e-01  1.79997207e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39781621e-05  7.03500000e-01  9.24198625e-01  1.79997213e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39791621e-05  7.03500000e-01  9.24198624e-01  1.79997209e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39801621e-05  7.03500000e-01  9.24198624e-01  1.79997214e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39811621e-05  7.03500000e-01  9.24198623e-01  1.79997210e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39821621e-05  7.03500000e-01  9.24198623e-01  1.79997216e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39831621e-05  7.03500000e-01  9.24198622e-01  1.79997212e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39841621e-05  7.03500000e-01  9.24198622e-01  1.79997217e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39851621e-05  7.03500000e-01  9.24198621e-01  1.79997213e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39861621e-05  7.03500000e-01  9.24198621e-01  1.79997218e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39871621e-05  7.03500000e-01  9.24198620e-01  1.79997215e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39881621e-05  7.03500000e-01  9.24198620e-01  1.79997220e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39891621e-05  7.03500000e-01  9.24198619e-01  1.79997216e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39901621e-05  7.03500000e-01  9.24198620e-01  1.79997221e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39911621e-05  7.03500000e-01  9.24198618e-01  1.79997217e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39921621e-05  7.03500000e-01  9.24198619e-01  1.79997223e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39931621e-05  7.03500000e-01  9.24198618e-01  1.79997219e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39941621e-05  7.03500000e-01  9.24198618e-01  1.79997224e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39951621e-05  7.03500000e-01  9.24198617e-01  1.79997220e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39961621e-05  7.03500000e-01  9.24198617e-01  1.79997226e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39971621e-05  7.03500000e-01  9.24198616e-01  1.79997222e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.39981621e-05  7.03500000e-01  9.24198616e-01  1.79997227e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39991621e-05  7.03500000e-01  9.24198615e-01  1.79997223e+00  1.80000005e+00  1.79999997e+00  1.79999998e+00  1.79999966e+00 
 2.40000000e-05  7.03500000e-01  9.24198615e-01  1.79997228e+00  1.79999991e+00  1.80000000e+00  1.80000002e+00  1.79999964e+00 
 2.39002700e-05  7.34750000e-01  9.51119688e-01  1.79997895e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39012700e-05  7.34750000e-01  9.51119687e-01  1.79997890e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39022700e-05  7.34750000e-01  9.51119687e-01  1.79997896e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39032700e-05  7.34750000e-01  9.51119685e-01  1.79997891e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39042700e-05  7.34750000e-01  9.51119685e-01  1.79997897e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39052700e-05  7.34750000e-01  9.51119683e-01  1.79997892e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39062700e-05  7.34750000e-01  9.51119683e-01  1.79997898e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39072700e-05  7.34750000e-01  9.51119681e-01  1.79997893e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39082700e-05  7.34750000e-01  9.51119681e-01  1.79997899e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39092700e-05  7.34750000e-01  9.51119680e-01  1.79997894e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39102700e-05  7.34750000e-01  9.51119679e-01  1.79997901e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39112700e-05  7.34750000e-01  9.51119678e-01  1.79997895e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39122700e-05  7.34750000e-01  9.51119677e-01  1.79997902e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39132700e-05  7.34750000e-01  9.51119676e-01  1.79997897e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39142700e-05  7.34750000e-01  9.51119676e-01  1.79997903e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39152700e-05  7.34750000e-01  9.51119674e-01  1.79997898e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39162700e-05  7.34750000e-01  9.51119674e-01  1.79997904e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39172700e-05  7.34750000e-01  9.51119672e-01  1.79997899e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39182700e-05  7.34750000e-01  9.51119672e-01  1.79997905e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39192700e-05  7.34750000e-01  9.51119671e-01  1.79997900e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39202700e-05  7.34750000e-01  9.51119670e-01  1.79997906e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39212700e-05  7.34750000e-01  9.51119669e-01  1.79997901e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39222700e-05  7.34750000e-01  9.51119668e-01  1.79997907e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39232700e-05  7.34750000e-01  9.51119667e-01  1.79997902e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39242700e-05  7.34750000e-01  9.51119667e-01  1.79997908e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39252700e-05  7.34750000e-01  9.51119665e-01  1.79997903e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
 2.39262700e-05  7.34750000e-01  9.51119665e-01  1.79997909e+00  1.79999990e+00  1.80000000e+00  1.80000000e+00  1.79999981e+00 
 2.39272700e-05  7.34750000e-01  9.51119663e-01  1.79997904e+00  1.79999988e+00  1.79999997e+00  1.79999997e+00  1.79999980e+00 
